Origin_airport,Destination_airport,Numtimes,Passengers,Seats,Flights,Distance,Origin_population,Destination_population
OKC,LFT,1,66,103,1,484,1052642,233598
IND,LFT,1,91,104,1,731,1438091,233598
BRO,LFT,1,63,100,1,445,324046,233598
DCA,LFT,1,103,124,1,1038,9079986,233598
MSP,LAS,45,252269,316850,1781,1300,2830434,1161259
LAX,LAS,228,1578207,2563500,19168,236,23895178,1161259
MSY,LAS,26,41774,75467,397,1501,1285396,1161259
SAT,LAS,37,159694,187349,1412,1069,1650418,1161259
IND,LAS,42,121756,161593,920,1591,1438091,1161259
ABQ,LAS,52,200539,316805,2330,487,692551,1161259
MCI,LAS,77,173478,208143,1524,1140,1795891,1161259
IAD,LAS,21,49091,74458,480,2066,9079986,1161259
LIT,LAS,1,70,137,1,1295,579683,1161259
DTW,LAS,50,263957,340075,1911,1750,8944948,1161259
ELP,LAS,51,109799,145561,1102,584,694603,1161259
ORD,LAS,96,576252,678300,3757,1515,17529224,1161259
ATL,LAS,51,309525,355454,1696,1747,3872031,1161259
MDW,LAS,32,94164,131792,839,1521,17529224,1161259
BZN,LAS,1,26,149,1,701,62561,1161259
HOU,LAS,30,84859,117419,862,1235,4445918,1161259
IAH,LAS,63,304141,373780,2623,1222,4445918,1161259
PHX,LAS,121,1163347,1732621,11963,256,2930726,1161259
SEA,LAS,73,325724,408095,2889,866,5831556,1161259
AMA,LAS,18,31249,49917,365,758,215931,1161259
GEG,LAS,12,3431,5724,42,806,408221,1161259
CMH,LAS,31,105139,130837,855,1772,1544395,1161259
ICT,LAS,18,6909,14429,114,987,571047,1161259
BIL,LAS,1,32,150,1,755,135639,1161259
SEA,LSV,1,115,150,1,859,5831556,1161259
HNL,LAS,3,1014,1520,5,2762,871768,1161259
OAK,LAS,60,261884,408753,3049,407,3998233,1161259
LNK,LAS,9,4903,5709,33,1048,251921,1161259
MAF,LAS,29,31283,48597,366,796,119120,1161259
MEM,LAS,16,40483,52654,343,1416,1156598,1161259
LBB,LAS,24,42582,49480,363,775,235445,1161259
MCO,LAS,25,90501,134305,722,2039,1502837,1161259
TUS,LAS,77,191363,290890,2141,365,790333,1161259
EWR,LAS,33,189042,232036,1290,2227,17341505,1161259
RNO,LAS,77,521952,716802,5271,345,315959,1161259
BOS,LAS,27,104550,141212,731,2381,8506878,1161259
OMA,LAS,42,100867,126094,931,1099,742096,1161259
AUS,LAS,34,39110,50600,386,1085,1104612,1161259
EKO,LAS,1,124,124,1,329,48011,1161259
TUL,LAS,10,3486,5191,38,1076,831724,1161259
MIA,LAS,14,38044,53536,357,2175,9383038,1161259
TPA,LAS,14,41114,53868,357,1984,2254405,1161259
BGR,LAS,2,704,722,2,2480,144431,1161259
DFW,LAS,82,494741,590599,3819,1055,9475022,1161259
STL,LAS,48,247677,312718,2083,1372,2655631,1161259
SAN,LAS,83,481107,747065,5487,258,2766123,1161259
SNA,LAS,55,223485,405582,2986,226,11947589,1161259
MKE,LAS,35,57258,73162,595,1524,1459602,1161259
BNA,LAS,18,88824,101816,743,1588,1229700,1161259
LSV,LAS,1,115,150,1,13,1161259,1161259
SMF,LAS,53,205258,300808,2251,397,1707530,1161259
PIT,LAS,14,86205,95860,760,1910,2418452,1161259
CVG,LAS,14,59349,62992,364,1678,1978593,1161259
SLC,LAS,117,547793,750997,5089,368,906185,1161259
OKC,LAS,30,53442,94338,701,987,1052642,1161259
SFO,LAS,78,568790,812971,6366,414,7996466,1161259
PHL,LAS,29,124997,153410,1133,2176,11020546,1161259
SBA,LAS,1,89,100,1,288,389472,1161259
COS,LAS,31,123017,180841,1329,604,510597,1161259
FLL,LAS,8,24817,35400,236,2174,4691519,1161259
JFK,LAS,57,230498,319982,1797,2248,34683010,1161259
PDX,LAS,81,235375,355765,2548,762,1829786,1161259
SJC,LAS,90,357358,546577,4098,386,1690832,1161259
LGA,LAS,1,7,190,1,2242,34683010,1161259
CLE,LAS,39,102051,133384,1008,1825,2121415,1161259
BWI,LAS,20,48298,59554,364,2106,2480971,1161259
CLT,LAS,15,40397,47506,376,1917,1223835,1161259
TPA,LEX,1,146,149,1,704,2254405,383065
MSP,LEX,1,59,69,1,650,2830434,383065
IAD,LEX,1,18,100,1,392,9079986,383065
MCI,LEX,1,120,142,1,554,1795891,383065
PIT,LEX,28,50960,101841,1015,289,2418452,383065
STL,LEX,27,20295,34132,1463,316,2655631,383065
CVG,LEX,26,96580,156744,1067,70,1978593,383065
CRW,LEX,8,13234,55120,583,165,311540,383065
PHL,LEX,1,113,200,2,519,11020546,383065
JAX,LEX,1,121,142,1,547,1064764,383065
CLE,LEX,18,11256,21151,1108,275,2121415,383065
ATL,LEX,49,165266,230351,2466,303,3872031,383065
ORD,LEX,12,53246,80478,834,323,17529224,383065
DTW,LEX,34,27424,56305,1210,296,8944948,383065
CMH,LEX,1,140,142,1,163,1544395,383065
CRW,LYH,1,6,30,1,149,311540,220805
AVL,LYH,1,12,30,1,227,345931,220805
ATL,LYH,12,13966,34710,1157,389,3872031,220805
ROA,LYH,5,65,220,6,43,277424,220805
MSP,MQT,28,7193,10938,321,296,2830434,62585
DTW,MQT,32,23721,33830,968,364,8944948,62585
ESC,MQT,1,8,37,1,61,38936,62585
LAS,MKE,37,62177,81207,672,1524,1161259,1459602
GRB,MKE,3,128,250,3,107,268695,1459602
CLT,MKE,29,54954,72507,719,651,1223835,1459602
CLE,MKE,55,62023,113517,2426,328,2121415,1459602
LGA,MKE,35,77788,108996,1348,738,34683010,1459602
RIC,MKE,2,108,204,2,673,1046355,1459602
SJC,MKE,4,405,559,4,1829,1690832,1459602
PDX,MKE,1,147,147,1,1718,1829786,1459602
JFK,MKE,1,102,173,1,746,34683010,1459602
ORD,MKE,94,282853,493514,5917,67,17529224,1459602
ATL,MKE,41,141214,223184,1981,669,3872031,1459602
MDW,MKE,14,15482,26397,1371,81,17529224,1459602
BUF,MKE,2,82,222,2,465,1151490,1459602
DTW,MKE,81,245790,349228,2276,238,8944948,1459602
DET,MKE,2,347,3650,25,252,8944948,1459602
IAH,MKE,20,21762,38059,359,984,4445918,1459602
HOU,MKE,1,99,100,1,1005,4445918,1459602
GRR,MKE,27,18110,43290,591,120,711725,1459602
IND,MKE,5,444,660,5,238,1438091,1459602
CID,MKE,1,76,115,1,208,228316,1459602
LAX,MKE,15,36008,52234,462,1756,23895178,1459602
MSP,MKE,95,229491,388647,2266,297,2830434,1459602
SAT,MKE,2,188,194,2,1095,1650418,1459602
MSY,MKE,1,88,139,1,903,1285396,1459602
BFF,MKE,1,124,124,1,805,36892,1459602
DCA,MKE,24,59109,87546,1059,634,9079986,1459602
MCI,MKE,25,50598,88106,1274,436,1795891,1459602
IAD,MKE,1,98,100,1,612,9079986,1459602
EWR,MKE,41,77778,133599,2162,725,17341505,1459602
TUS,MKE,1,92,139,1,1462,790333,1459602
BOS,MKE,31,62739,93966,1207,860,8506878,1459602
OMA,MKE,27,41659,69312,925,426,742096,1459602
EKO,MKE,5,527,744,6,1439,48011,1459602
AUS,MKE,1,130,139,1,1027,1104612,1459602
TPA,MKE,6,7265,10452,125,1075,2254405,1459602
MIA,MKE,3,331,466,3,1259,9383038,1459602
RNO,MKE,2,243,298,2,1667,315959,1459602
DFW,MKE,25,61000,97208,1242,853,9475022,1459602
DAY,MKE,2,150,226,2,284,859406,1459602
MEM,MKE,64,75651,129482,1011,556,1156598,1459602
MSN,MKE,20,28050,50465,605,74,498146,1459602
MCO,MKE,26,85537,114165,974,1066,1502837,1459602
LAN,MKE,2,77,132,2,168,450303,1459602
RDU,MKE,12,5946,14853,239,689,721489,1459602
PHX,MKE,31,80844,113613,891,1460,2930726,1459602
ATW,MKE,35,30073,80172,952,96,194863,1459602
CMH,MKE,26,15849,34346,493,331,1544395,1459602
SEA,MKE,6,1300,1416,7,1694,5831556,1459602
BDL,MKE,18,13687,28967,396,780,1109081,1459602
PBI,MKE,1,70,150,1,1205,4691519,1459602
FLL,MKE,6,2286,3336,40,1243,4691519,1459602
PHL,MKE,31,42872,72585,982,690,11020546,1459602
SFO,MKE,18,19794,24894,220,1845,7996466,1459602
SLC,MKE,10,1520,1614,13,1246,906185,1459602
STL,MKE,67,135264,261793,2290,317,2655631,1459602
BNA,MKE,2,246,281,2,475,1229700,1459602
SAN,MKE,6,9806,12298,109,1738,2766123,1459602
SNA,MKE,1,133,188,1,1738,11947589,1459602
PIT,MKE,57,95198,146708,1364,431,2418452,1459602
RAP,MKE,6,768,868,7,765,108937,1459602
DSM,MKE,3,118,293,3,311,462181,1459602
EVV,MKE,1,36,46,1,340,335926,1459602
CVG,MKE,14,89823,151557,1068,318,1978593,1459602
PHL,BNA,53,74226,118438,1040,675,11020546,1229700
JAX,BNA,37,84032,135262,1087,484,1064764,1229700
SLC,BNA,4,755,802,4,1403,906185,1229700
OKC,BNA,4,826,959,7,615,1052642,1229700
FLL,BNA,3,306,630,5,793,4691519,1229700
COS,BNA,1,118,124,1,1006,510597,1229700
IND,BNA,1,66,122,1,249,1438091,1229700
MSP,BNA,49,77677,116939,1116,695,2830434,1229700
LAX,BNA,34,159892,218416,1588,1797,23895178,1229700
MSY,BNA,37,69188,116079,876,471,1285396,1229700
SAT,BNA,26,32576,49937,366,822,1650418,1229700
DCA,BNA,32,43164,70839,646,562,9079986,1229700
MCI,BNA,36,97097,158377,1226,492,1795891,1229700
IAD,BNA,3,376,589,4,542,9079986,1229700
LIT,BNA,3,265,384,3,327,579683,1229700
EWR,BNA,54,61386,106993,1014,748,17341505,1229700
TOL,BNA,1,71,142,1,408,651021,1229700
DFW,BNA,72,344694,485860,3600,631,9475022,1229700
DAY,BNA,1,83,100,1,293,859406,1229700
DAL,BNA,1,134,137,1,623,9475022,1229700
AUS,BNA,23,70210,98004,717,753,1104612,1229700
MIA,BNA,16,38915,53405,367,806,9383038,1229700
TPA,BNA,42,115088,161598,1243,612,2254405,1229700
BOS,BNA,4,337,585,4,943,8506878,1229700
OMA,BNA,2,112,298,2,612,742096,1229700
TUL,BNA,2,352,411,3,515,831724,1229700
MEM,BNA,60,78977,119216,1026,200,1156598,1229700
MCO,BNA,53,207033,316160,2524,616,1502837,1229700
OAK,BNA,12,37807,49868,364,1959,3998233,1229700
BDL,BNA,2,232,254,2,852,1109081,1229700
PHX,BNA,19,85473,100149,732,1448,2930726,1229700
RDU,BNA,13,23669,36020,1056,443,721489,1229700
CMH,BNA,18,25014,49965,366,338,1544395,1229700
SEA,BNA,2,283,332,2,1977,5831556,1229700
AMA,BNA,1,120,137,1,847,215931,1229700
ICT,BNA,1,98,109,1,604,571047,1229700
CAE,BNA,1,114,115,1,349,612073,1229700
LAS,BNA,14,89473,100665,735,1588,1161259,1229700
TYS,BNA,2,54,177,2,152,602012,1229700
CLT,BNA,64,132683,201487,1792,329,1223835,1229700
CLE,BNA,43,116041,187920,1937,448,2121415,1229700
BWI,BNA,41,274150,363523,2700,587,2480971,1229700
LGA,BNA,30,80077,145332,1205,764,34683010,1229700
JFK,BNA,3,133,428,3,766,34683010,1229700
SJC,BNA,1,162,180,1,1946,1690832,1229700
STL,BNA,64,123025,206945,2062,271,2655631,1229700
PNS,BNA,1,141,142,1,391,401776,1229700
SAN,BNA,7,19140,23964,175,1751,2766123,1229700
ROC,BNA,1,143,149,1,680,1020109,1229700
SNA,BNA,1,129,180,1,1772,11947589,1229700
PIT,BNA,54,102292,159441,1413,462,2418452,1229700
PVD,BNA,25,66825,99543,729,907,1504679,1229700
BHM,BNA,37,94048,133204,1012,177,1036121,1229700
CVG,BNA,26,54116,103904,854,230,1978593,1229700
HSV,BNA,3,279,336,3,102,340255,1229700
MHT,BNA,16,18343,27054,207,938,362477,1229700
GSP,BNA,1,95,97,1,266,524183,1229700
BTV,BNA,1,20,252,2,916,192689,1229700
GSO,BNA,1,88,104,1,377,599064,1229700
ORD,BNA,79,230164,294461,2521,409,17529224,1229700
ATL,BNA,51,355004,508188,3245,214,3872031,1229700
MDW,BNA,37,216958,378766,3049,395,17529224,1229700
DTW,BNA,82,256623,399495,3400,457,8944948,1229700
IAH,BNA,53,74399,104740,1017,657,4445918,1229700
HOU,BNA,38,188643,293965,2236,670,4445918,1229700
EVV,OWB,15,805,6936,204,29,335926,109777
PDX,PDT,13,17258,33660,939,182,1829786,75544
ALW,PDT,1,34,72,4,38,53671,75544
ATL,PNS,30,292837,405892,2793,272,3872031,401776
IAH,PNS,50,76397,115226,1044,489,4445918,401776
MLU,PNS,13,16584,52564,354,319,168867,401776
MOB,PNS,13,9517,50223,354,64,398886,401776
DFW,PNS,2,206,284,2,604,9475022,401776
JAX,PNS,27,22509,47845,360,328,1064764,401776
CLT,PNS,46,95917,126969,1117,489,1223835,401776
CLE,PNS,1,100,128,1,811,2121415,401776
MGM,PNS,2,103,291,2,134,334554,401776
CVG,PNS,1,135,149,1,608,1978593,401776
BHM,PNS,1,89,157,1,214,1036121,401776
MSY,PNS,18,7558,51797,346,186,1285396,401776
SAT,PNS,1,80,142,1,679,1650418,401776
SHV,PNS,1,6,149,1,415,359802,401776
TLH,PNS,1,101,142,1,169,290932,401776
SFO,PIH,1,149,149,1,632,7996466,82684
IDA,PIH,12,5949,10989,297,49,100233,82684
HOU,RST,1,69,100,1,996,4445918,154991
DTW,RST,2,371,439,2,477,8944948,154991
ORD,RST,17,73235,133860,1373,268,17529224,154991
ATL,RST,4,358,467,4,831,3872031,154991
BUF,RST,1,91,100,1,695,1151490,154991
MDW,RST,1,132,149,1,282,17529224,154991
MSP,RST,81,84761,175746,2694,76,2830434,154991
MSY,RST,1,100,100,1,968,1285396,154991
IAD,RST,2,146,200,2,851,9079986,154991
SUX,RST,3,75,146,3,222,138898,154991
GFK,RST,2,41,137,2,359,97862,154991
DCA,RST,1,281,300,2,874,9079986,154991
CID,RST,2,58,134,2,145,228316,154991
IND,RST,1,86,148,1,431,1438091,154991
RAP,RST,1,85,100,1,526,108937,154991
PIT,RST,2,132,194,2,671,2418452,154991
MKE,RST,2,164,249,2,241,1459602,154991
BNA,RST,1,49,100,1,619,1229700,154991
SNA,RST,1,141,150,1,1532,11947589,154991
DSM,RST,2,131,544,16,174,462181,154991
CVG,RST,5,270,491,5,527,1978593,154991
CLT,RST,3,218,320,3,859,1223835,154991
BWI,RST,1,116,125,1,881,2480971,154991
LSE,RST,29,4223,11470,335,62,121692,154991
AZO,RST,1,33,69,1,370,305264,154991
GRB,RST,2,127,200,2,220,268695,154991
ANC,RST,1,121,194,1,2592,311411,154991
LGA,RST,1,59,100,1,975,34683010,154991
ALO,RST,1,15,34,1,94,156495,154991
BDL,RST,1,92,110,1,1012,1109081,154991
CMH,RST,1,78,150,1,564,1544395,154991
SEA,RST,1,122,139,1,1455,5831556,154991
RDU,RST,1,98,100,1,914,721489,154991
MSN,RST,3,213,355,3,167,498146,154991
SLC,RST,1,39,100,1,1017,906185,154991
TVC,RST,1,27,34,1,347,123663,154991
PHL,RST,2,258,291,3,930,11020546,154991
DFW,RST,3,223,294,3,798,9475022,154991
PIA,RST,1,16,34,1,266,365232,154991
EWR,RST,2,193,225,2,963,17341505,154991
RNO,RST,1,136,149,1,1436,315959,154991
MIA,RST,2,268,300,2,1425,9383038,154991
BOS,RST,1,52,188,1,1089,8506878,154991
OMA,RST,1,84,149,1,250,742096,154991
BTV,ROC,1,61,126,1,244,192689,1020109
GSO,ROC,1,7,126,1,500,599064,1020109
CVG,ROC,1,59,149,1,461,1978593,1020109
PIT,ROC,60,91888,177554,1425,224,2418452,1020109
CLE,ROC,21,24059,44234,1484,245,2121415,1020109
BWI,ROC,3,313,524,5,277,2480971,1020109
CLT,ROC,39,55968,76323,678,572,1223835,1020109
SYR,ROC,32,31420,101551,727,79,652649,1020109
LGA,ROC,58,79610,150906,1231,254,34683010,1020109
JFK,ROC,16,30721,50532,1518,264,34683010,1020109
RIC,ROC,1,42,97,1,388,1046355,1020109
DCA,ROC,45,58371,112103,954,296,9079986,1020109
IAD,ROC,25,39340,58489,503,289,9079986,1020109
MCI,ROC,1,35,108,1,925,1795891,1020109
PHL,ROC,63,125365,201344,1763,257,11020546,1020109
EWR,ROC,25,64702,102940,2097,246,17341505,1020109
BOS,ROC,40,41037,92451,768,343,8506878,1020109
ALB,ROC,2,182,499,3,198,819851,1020109
MCO,ROC,24,37030,68003,573,1033,1502837,1020109
CMH,ROC,1,30,540,5,346,1544395,1020109
SEA,ROC,1,161,183,1,2166,5831556,1020109
DTW,ROC,66,70721,138281,1907,296,8944948,1020109
ATL,ROC,17,108720,155115,1083,749,3872031,1020109
BUF,ROC,24,8889,41564,372,55,1151490,1020109
ORD,ROC,71,238403,416412,3443,528,17529224,1020109
EWR,SAN,27,112092,186057,1099,2425,17341505,2766123
TUS,SAN,25,83009,99422,728,367,790333,2766123
FAT,SAN,12,12766,21812,1148,314,755051,2766123
DFW,SAN,40,518526,687516,4866,1171,9475022,2766123
BOS,SAN,22,43990,80840,494,2588,8506878,2766123
OMA,SAN,6,1820,2708,32,1313,742096,2766123
RNO,SAN,27,89809,141519,1063,488,315959,2766123
EKO,SAN,10,979,1504,12,563,48011,2766123
PHL,SAN,13,42656,65310,361,2369,11020546,2766123
SLC,SAN,59,210855,304925,2040,626,906185,2766123
SFO,SAN,63,735637,1115687,8517,447,7996466,2766123
OKC,SAN,2,256,365,2,1136,1052642,2766123
OAK,SAN,38,362873,531514,3929,446,3998233,2766123
MAF,SAN,1,139,139,1,878,119120,2766123
MEM,SAN,2,285,309,2,1567,1156598,2766123
HNL,SAN,6,6020,7940,36,2614,871768,2766123
PHX,SAN,129,818591,1304423,8633,304,2930726,2766123
SEA,SAN,25,266401,368617,2633,1050,5831556,2766123
GEG,SAN,1,41,420,3,1027,408221,2766123
SJC,SAN,69,426794,717693,5328,417,1690832,2766123
JFK,SAN,15,47030,67291,366,2446,34683010,2766123
PDX,SAN,21,124745,194433,1389,933,1829786,2766123
CLT,SAN,12,38434,44856,356,2077,1223835,2766123
CLE,SAN,19,25977,37012,352,2026,2121415,2766123
LAS,SAN,73,476372,717972,5241,258,1161259,2766123
LAX,SAN,88,192557,396866,10355,109,23895178,2766123
MSP,SAN,24,170313,219676,1374,1532,2830434,2766123
SAT,SAN,1,103,128,1,1129,1650418,2766123
IAD,SAN,22,67089,98744,620,2253,9079986,2766123
ABQ,SAN,27,121678,150553,1100,628,692551,2766123
MCI,SAN,9,1986,2289,17,1333,1795891,2766123
CVG,SAN,20,137634,209009,1078,1865,1978593,2766123
STL,SAN,15,164058,207864,1475,1558,2655631,2766123
BNA,SAN,6,17280,24386,178,1751,1229700,2766123
SNA,SAN,2,134,277,2,76,11947589,2766123
SMF,SAN,36,364671,521698,3839,480,1707530,2766123
PIT,SAN,22,130711,160878,954,2106,2418452,2766123
ORD,SAN,74,410425,522524,3548,1723,17529224,2766123
ATL,SAN,28,157637,194404,1085,1891,3872031,2766123
ELP,SAN,37,72269,143370,1057,636,694603,2766123
DTW,SAN,21,81278,110284,702,1957,8944948,2766123
IAH,SAN,28,180435,221989,1585,1303,4445918,2766123
SEA,SNA,22,168117,219976,1567,978,5831556,11947589
PHX,SNA,25,214780,357458,2676,338,2930726,11947589
BIL,SNA,1,68,150,1,972,135639,11947589
OAK,SNA,36,433084,599654,4555,371,3998233,11947589
MEM,SNA,1,139,183,1,1592,1156598,11947589
LAS,SNA,54,212490,406520,3007,226,1161259,11947589
STL,SNA,25,87469,157026,968,1570,2655631,11947589
CVG,SNA,5,12621,25986,143,1877,1978593,11947589
SMF,SNA,14,107566,214604,1640,404,1707530,11947589
PIT,SNA,12,65250,90216,716,2115,2418452,11947589
SJC,SNA,59,463609,704872,5233,342,1690832,11947589
PDX,SNA,12,39032,50820,363,859,1829786,11947589
SLC,SNA,19,163949,218638,1413,588,906185,11947589
SFO,SNA,29,347656,485176,2659,372,7996466,11947589
ORD,SNA,46,304708,487392,2849,1726,17529224,11947589
ATL,SNA,12,80190,127830,702,1919,3872031,11947589
ELP,SNA,2,161,292,2,681,694603,11947589
DTW,SNA,12,53594,92700,618,1960,8944948,11947589
IAH,SNA,17,107927,145800,1366,1347,4445918,11947589
MSP,SNA,12,90973,147450,983,1522,2830434,11947589
LAX,SNA,3,258,736,2,36,23895178,11947589
IND,SNA,1,106,126,1,1793,1438091,11947589
MCI,SNA,2,551,756,6,1341,1795891,11947589
ABQ,SNA,2,217,332,3,650,692551,11947589
DFW,SNA,36,376340,705049,4041,1205,9475022,11947589
RNO,SNA,33,91959,153293,1048,415,315959,11947589
EWR,SNA,14,52041,78103,561,2433,17341505,11947589
ABR,STC,22,3997,9320,266,212,39616,162850
BRD,STC,14,2102,9214,271,59,78051,162850
BJI,STC,7,231,476,14,142,38664,162850
MSP,STC,33,30339,66625,1966,61,2830434,162850
SUX,STC,1,10,34,1,246,138898,162850
ATY,STC,24,2903,14858,437,157,30756,162850
PIA,STC,1,13,34,1,403,365232,162850
DAY,STL,68,108205,188794,1733,338,859406,2655631
DFW,STL,102,380061,630201,5639,551,9475022,2655631
JLN,STL,24,20802,37230,1797,251,148830,2655631
MWA,STL,24,10025,19448,961,100,61348,2655631
DAL,STL,1,36,137,1,546,9475022,2655631
DLH,STL,1,38,78,1,566,267894,2655631
EWR,STL,98,211238,372730,2918,872,17341505,2655631
PIA,STL,52,66645,138974,2795,137,365232,2655631
TUS,STL,2,274,288,2,1245,790333,2655631
UIN,STL,12,8653,18753,987,94,77518,2655631
BOS,STL,38,188001,308519,2112,1046,8506878,2655631
TUL,STL,98,276738,433325,3421,351,831724,2655631
RNO,STL,12,77650,110520,787,1574,315959,2655631
OMA,STL,83,266770,376111,2753,342,742096,2655631
TPA,STL,80,225552,304698,2254,869,2254405,2655631
BGR,STL,3,813,940,5,1184,144431,2655631
AUS,STL,52,71042,118705,1251,717,1104612,2655631
MIA,STL,34,128695,198125,1385,1068,9383038,2655631
GRR,STL,28,19963,42593,1394,381,711725,2655631
FYV,STL,40,58384,114472,2232,282,312116,2655631
CID,STL,53,127233,235028,2497,228,228316,2655631
IND,STL,108,353407,531689,3853,229,1438091,2655631
LIT,STL,97,292507,491017,3735,296,579683,2655631
MCI,STL,125,582600,886237,6572,238,1795891,2655631
ABQ,STL,49,249366,339049,2415,934,692551,2655631
DCA,STL,66,225471,346167,2542,719,9079986,2655631
SUX,STL,15,18262,32753,1093,405,138898,2655631
SBN,STL,38,27218,43261,1688,295,308160,2655631
IAD,STL,58,70413,131407,1299,696,9079986,2655631
BMI,STL,35,47448,78352,3068,142,143366,2655631
SHV,STL,42,42508,79588,939,476,359802,2655631
GTF,STL,1,79,142,1,1216,78558,2655631
LAX,STL,47,326981,432247,2662,1593,23895178,2655631
MSP,STL,107,331657,518932,5173,449,2830434,2655631
MSY,STL,63,155481,225972,2050,604,1285396,2655631
SGF,STL,90,161566,258419,2960,195,345603,2655631
SAT,STL,59,161821,214434,1747,786,1650418,2655631
SPI,STL,40,40215,71712,3597,84,204012,2655631
FSD,STL,46,73804,102076,1009,471,175077,2655631
BWI,STL,92,387773,478513,3250,737,2480971,2655631
CLT,STL,98,157816,264176,2612,575,1223835,2655631
CLE,STL,114,283239,477661,3917,487,2121415,2655631
CMI,STL,14,32155,50727,2665,143,200333,2655631
TYS,STL,43,41962,89137,1098,405,602012,2655631
LAS,STL,52,253763,311908,2076,1372,1161259,2655631
JFK,STL,59,149221,219461,1289,892,34683010,2655631
LGA,STL,44,239671,358855,2353,887,34683010,2655631
SJC,STL,12,92625,149196,1058,1716,1690832,2655631
ANC,STL,6,17940,20166,112,2936,311411,2655631
ALO,STL,18,19214,34450,1757,284,156495,2655631
SYR,STL,4,318,570,4,803,652649,2655631
PDX,STL,13,116244,148366,1052,1708,1829786,2655631
RIC,STL,2,71,206,2,715,1046355,2655631
COU,STL,34,29487,52254,2609,100,138694,2655631
RDU,STL,48,85662,139702,1367,667,721489,2655631
PHX,STL,84,544869,700350,5086,1262,2930726,2655631
CMH,STL,87,268350,426254,3161,410,1544395,2655631
ICT,STL,61,119993,198576,1970,392,571047,2655631
SEA,STL,22,247069,318646,2166,1710,5831556,2655631
AMA,STL,3,359,384,3,673,215931,2655631
MCO,STL,95,357754,468698,3272,880,1502837,2655631
MEM,STL,93,94581,182400,3142,256,1156598,2655631
MSN,STL,31,31338,55950,1445,308,498146,2655631
JAN,STL,1,74,100,1,444,483863,2655631
OAK,STL,1,18,137,1,1726,3998233,2655631
LNK,STL,47,66395,105766,1290,370,251921,2655631
PAH,STL,15,11903,27746,1458,145,97862,2655631
HNL,STL,27,66025,76614,358,4129,871768,2655631
BDL,STL,57,105723,167958,1619,957,1109081,2655631
MSO,STL,1,122,140,1,1324,88907,2655631
LEX,STL,27,18555,34045,1459,316,383065,2655631
MKE,STL,67,133366,262816,2295,317,1459602,2655631
BNA,STL,65,122886,206935,2060,271,1229700,2655631
SNA,STL,24,89099,161272,990,1570,11947589,2655631
SAN,STL,17,161115,203448,1443,1558,2766123,2655631
DSM,STL,82,162346,242310,2228,260,462181,2655631
FWA,STL,24,18365,32092,1663,315,371629,2655631
EVV,STL,34,33944,61942,2764,161,335926,2655631
CVG,STL,51,54973,134339,1525,307,1978593,2655631
FSM,STL,11,3156,8188,369,323,257198,2655631
BRL,STL,12,11852,22705,1195,146,50690,2655631
BHM,STL,38,62464,104107,2172,410,1036121,2655631
PIT,STL,112,180427,321307,3044,553,2418452,2655631
SMF,STL,13,84717,113909,807,1679,1707530,2655631
ORD,STL,147,647182,982007,7800,258,17529224,2655631
MDW,STL,37,389894,682952,5279,251,17529224,2655631
ATL,STL,104,373604,598616,4713,483,3872031,2655631
DTW,STL,140,500659,764081,6055,440,8944948,2655631
ELP,STL,1,57,139,1,1022,694603,2655631
DEC,STL,13,17643,33850,1781,110,113675,2655631
IAH,STL,63,95704,133674,1282,668,4445918,2655631
HOU,STL,73,341535,534809,4372,687,4445918,2655631
SLC,STL,45,218856,284149,2012,1156,906185,2655631
OKC,STL,87,244118,409153,3094,462,1052642,2655631
PHL,STL,70,159388,265562,2004,813,11020546,2655631
GJT,STL,1,121,124,1,977,112899,2655631
SFO,STL,32,233214,325271,2143,1736,7996466,2655631
CGI,STL,13,7257,16123,848,114,87838,2655631
JAX,STL,52,77014,108789,1073,753,1064764,2655631
FLL,STL,41,130307,165892,1166,1056,4691519,2655631
TBN,STL,12,4608,13756,724,119,39331,2655631
COS,STL,46,76799,119794,934,774,510597,2655631
PBI,STL,13,24211,32394,230,1023,4691519,2655631
MSP,ATY,33,14994,22360,649,193,2830434,30756
PIR,ATY,16,2325,6534,186,158,18272,30756
STC,ATY,25,3306,16221,477,157,162850,30756
ABR,ATY,31,7128,17563,511,72,39616,30756
BIS,ATY,1,12,37,1,216,91513,30756
MWH,EAT,12,8018,40515,1095,44,70667,93769
